lat,lon,alt,date,device,os,version
40.7359771729,-73.971244812,23,2013-06-05 01:04:00,"iPhone3,3",6.1.3,1.1
40.7330207825,-73.9579238892,17.6541366577,2013-06-05 01:08:16,"iPhone3,3",6.1.3,1.1
40.736782074,-73.9763183594,23.1425952911,2013-06-05 01:40:16,"iPhone3,3",6.1.3,1.1
40.7339324951,-73.9588851929,23.021780014,2013-06-05 01:44:32,"iPhone3,3",6.1.3,1.1
40.7367630005,-73.9758987427,23,2013-06-05 01:57:20,"iPhone3,3",6.1.3,1.1
40.7339172363,-73.9588546753,-20.9072303772,2013-06-05 02:05:52,"iPhone3,3",6.1.3,1.1
40.7349967957,-73.9905700684,25.6086063385,2013-06-05 13:20:00,"iPhone3,3",6.1.3,1.1
40.7293281555,-73.9935531616,12.0183372498,2013-06-05 15:21:36,"iPhone3,3",6.1.3,1.1
40.716709137,-73.9923324585,26.1684627533,2013-06-05 16:12:48,"iPhone3,3",6.1.3,1.1
40.7017974854,-73.9909133911,43.7728767395,2013-06-05 16:27:44,"iPhone3,3",6.1.3,1.1
40.7322502136,-73.9552307129,17.8154239655,2013-06-05 18:54:56,"iPhone3,3",6.1.3,1.1
40.7156906128,-73.962852478,21.755777359,2013-06-05 22:28:16,"iPhone3,3",6.1.3,1.1
40.6706085205,-73.9580612183,30,2013-06-05 22:38:56,"iPhone3,3",6.1.3,1.1
40.6684379578,-73.963684082,50.0500831604,2013-06-06 00:27:44,"iPhone3,3",6.1.3,1.1
40.68516922,-73.9763870239,30,2013-06-06 01:14:40,"iPhone3,3",6.1.3,1.1
40.7322692871,-73.9549789429,18.4191551208,2013-06-06 01:42:24,"iPhone3,3",6.1.3,1.1
40.7257194519,-73.9558792114,23,2013-06-06 02:20:48,"iPhone3,3",6.1.3,1.1
40.7222480774,-73.9499359131,24.648607254,2013-06-06 02:33:36,"iPhone3,3",6.1.3,1.1
40.7333030701,-73.9580917358,23,2013-06-06 05:02:56,"iPhone3,3",6.1.3,1.1
40.7195549011,-73.9533233643,23,2013-06-06 19:29:04,"iPhone3,3",6.1.3,1.1
40.7150688171,-73.9523239136,18,2013-06-06 19:48:16,"iPhone3,3",6.1.3,1.1
40.7145423889,-73.9751586914,41,2013-06-06 19:52:32,"iPhone3,3",6.1.3,1.1
40.7166137695,-73.9817581177,47,2013-06-06 19:56:48,"iPhone3,3",6.1.3,1.1
40.7203636169,-73.9935531616,33,2013-06-06 20:03:12,"iPhone3,3",6.1.3,1.1
40.7299728394,-73.9895553589,41,2013-06-06 20:07:28,"iPhone3,3",6.1.3,1.1
40.7336959839,-73.9979476929,59,2013-06-06 20:11:44,"iPhone3,3",6.1.3,1.1
40.7309379578,-73.9932632446,36,2013-06-06 20:30:56,"iPhone3,3",6.1.3,1.1
40.724407196,-73.99243927,37,2013-06-06 20:37:20,"iPhone3,3",6.1.3,1.1
40.7198562622,-73.9928131104,39,2013-06-06 21:02:56,"iPhone3,3",6.1.3,1.1
40.7181739807,-73.9872512817,21,2013-06-06 21:09:20,"iPhone3,3",6.1.3,1.1
40.7102622986,-73.9576416016,34,2013-06-06 21:13:36,"iPhone3,3",6.1.3,1.1
40.7167129517,-73.949432373,15,2013-06-06 21:17:52,"iPhone3,3",6.1.3,1.1
40.7317810059,-73.9520950317,23.4670524597,2013-06-06 21:24:16,"iPhone3,3",6.1.3,1.1
40.7339019775,-73.9594116211,23,2013-06-06 21:32:48,"iPhone3,3",6.1.3,1.1
40.720954895,-73.9566726685,17.5145797729,2013-06-06 21:45:36,"iPhone3,3",6.1.3,1.1
40.7323265076,-73.9545898438,22.9840984344,2013-06-06 22:32:32,"iPhone3,3",6.1.3,1.1
40.7366600037,-73.975479126,19.7843151093,2013-06-06 22:45:20,"iPhone3,3",6.1.3,1.1
40.7336769104,-73.958656311,23,2013-06-06 23:00:16,"iPhone3,3",6.1.3,1.1
40.7170066833,-73.9564590454,23,2013-06-07 01:06:08,"iPhone3,3",6.1.3,1.1
40.7212028503,-73.9589080811,23,2013-06-07 01:12:32,"iPhone3,3",6.1.3,1.1
40.7307128906,-73.9577789307,23,2013-06-07 03:12:00,"iPhone3,3",6.1.3,1.1
40.7367706299,-73.9725494385,25,2013-06-07 13:24:16,"iPhone3,3",6.1.3,1.1
40.7338905334,-73.9588088989,23.7950000763,2013-06-07 13:37:04,"iPhone3,3",6.1.3,1.1
40.7167663574,-73.9631271362,23,2013-06-07 23:30:08,"iPhone3,3",6.1.3,1.1
40.7218894958,-73.9579849243,23,2013-06-08 01:55:12,"iPhone3,3",6.1.3,1.1
40.7340049744,-73.9588470459,23,2013-06-08 02:10:08,"iPhone3,3",6.1.3,1.1
40.7627067566,-73.9676818848,27.3035755157,2013-06-08 13:26:24,"iPhone3,3",6.1.3,1.1
40.764377594,-73.9616546631,40.2464790344,2013-06-08 13:34:56,"iPhone3,3",6.1.3,1.1
40.7651138306,-73.9555053711,37.6781196594,2013-06-08 13:45:36,"iPhone3,3",6.1.3,1.1
40.7620315552,-73.9657821655,37,2013-06-08 16:04:16,"iPhone3,3",6.1.3,1.1
40.7322616577,-73.9546203613,59.9218826294,2013-06-08 16:49:04,"iPhone3,3",6.1.3,1.1
40.7363777161,-73.9710845947,22.0656833649,2013-06-08 17:12:32,"iPhone3,3",6.1.3,1.1
40.7339401245,-73.9588851929,29.5516853333,2013-06-08 17:23:12,"iPhone3,3",6.1.3,1.1
40.6716804504,-73.9958190918,30,2013-06-08 18:46:24,"iPhone3,3",6.1.3,1.1
40.6659164429,-73.9790802002,30,2013-06-08 18:52:48,"iPhone3,3",6.1.3,1.1
40.6649436951,-73.9715881348,34.0740394592,2013-06-08 19:01:20,"iPhone3,3",6.1.3,1.1
40.6702308655,-73.9887924194,61.9992828369,2013-06-08 20:28:48,"iPhone3,3",6.1.3,1.1
40.7301750183,-73.9543914795,27.8865699768,2013-06-08 21:07:12,"iPhone3,3",6.1.3,1.1
40.7339134216,-73.9588851929,23,2013-06-08 21:22:08,"iPhone3,3",6.1.3,1.1
40.7226600647,-73.9720458984,23,2013-06-09 01:53:04,"iPhone3,3",6.1.3,1.1
40.7298851013,-73.9581680298,27.8899497986,2013-06-09 02:08:00,"iPhone3,3",6.1.3,1.1
40.7225036621,-73.9723434448,24.5989761353,2013-06-09 02:14:24,"iPhone3,3",6.1.3,1.1
40.7299690247,-73.9584197998,23,2013-06-09 02:29:20,"iPhone3,3",6.1.3,1.1
40.7224121094,-73.9725265503,23,2013-06-09 03:07:44,"iPhone3,3",6.1.3,1.1
40.7298965454,-73.9581451416,23,2013-06-09 03:12:00,"iPhone3,3",6.1.3,1.1
40.7363090515,-73.9708633423,23,2013-06-09 16:19:12,"iPhone3,3",6.1.3,1.1
40.7338562012,-73.9588623047,23,2013-06-09 16:32:00,"iPhone3,3",6.1.3,1.1
40.6870002747,-73.9770431519,30,2013-06-09 18:27:12,"iPhone3,3",6.1.3,1.1
40.7301712036,-73.9544067383,24.1230297089,2013-06-09 23:55:44,"iPhone3,3",6.1.3,1.1
40.7224006653,-73.9725875854,19.8754177094,2013-06-10 01:08:16,"iPhone3,3",6.1.3,1.1
40.7300567627,-73.959274292,18.8580436707,2013-06-10 01:23:12,"iPhone3,3",6.1.3,1.1
40.7342796326,-73.9568023682,16.9983692169,2013-06-10 13:17:52,"iPhone3,3",6.1.3,1.1
40.7135734558,-74.0067443848,18.7395744324,2013-06-10 13:56:16,"iPhone3,3",6.1.3,1.1
40.7268638611,-73.9942169189,33.8896598816,2013-06-10 15:40:48,"iPhone3,3",6.1.3,1.1
40.7339477539,-73.991027832,24.2323608398,2013-06-10 15:45:04,"iPhone3,3",6.1.3,1.1
40.7197532654,-74.0021057129,27.8205718994,2013-06-10 16:40:32,"iPhone3,3",6.1.3,1.1
40.708984375,-74.0126190186,27.8205718994,2013-06-10 16:53:20,"iPhone3,3",6.1.3,1.1
40.6545906067,-74.0042800903,16,2013-06-10 17:06:08,"iPhone3,3",6.1.3,1.1
40.6693382263,-73.9920349121,16,2013-06-10 18:03:44,"iPhone3,3",6.1.3,1.1
40.6829986572,-73.9930267334,31.2017059326,2013-06-10 18:31:28,"iPhone3,3",6.1.3,1.1
40.7233428955,-73.9706420898,16.8130493164,2013-06-10 18:37:52,"iPhone3,3",6.1.3,1.1
40.7339324951,-73.9588394165,16.3784313202,2013-06-10 18:44:16,"iPhone3,3",6.1.3,1.1
40.7243156433,-73.9978790283,21.4296321869,2013-06-11 17:23:12,"iPhone3,3",6.1.3,1.1
40.7267379761,-74.0028839111,2.5789077282,2013-06-11 19:07:44,"iPhone3,3",6.1.3,1.1
40.7246055603,-73.9973220825,43.9466781616,2013-06-11 20:50:08,"iPhone3,3",6.1.3,1.1
44.9705963135,-93.2769241333,259.182891846,2013-09-12 16:32:00,"iPhone5,2",6.1.4,1.1
44.9602203369,-93.226776123,258.1121521,2013-09-12 19:05:36,"iPhone5,2",6.1.4,1.1
44.9507675171,-93.1064758301,258.1121521,2013-09-12 19:18:24,"iPhone5,2",6.1.4,1.1
44.9520492554,-93.1826171875,258.1121521,2013-09-12 20:35:12,"iPhone5,2",6.1.4,1.1
44.9679603577,-93.1919784546,258.1121521,2013-09-12 21:24:16,"iPhone5,2",6.1.4,1.1
44.9631004333,-93.1799697876,275.757720947,2013-09-12 21:54:08,"iPhone5,2",6.1.4,1.1
44.9604682922,-93.186958313,281.852264404,2013-09-12 23:13:04,"iPhone5,2",6.1.4,1.1
44.8803977966,-93.2010192871,255.076385498,2013-09-12 23:28:00,"iPhone5,2",6.1.4,1.1
44.8944816589,-93.2177352905,278.958282471,2013-09-12 23:40:48,"iPhone5,2",6.1.4,1.1
44.8828125,-93.2090072632,251.866348267,2013-09-12 23:55:44,"iPhone5,2",6.1.4,1.1
44.88073349,-93.203338623,256.329986572,2013-09-13 00:10:40,"iPhone5,2",6.1.4,1.1
44.9067993164,-93.1504745483,234.757110596,2013-09-13 00:14:56,"iPhone5,2",6.1.4,1.1
44.9404678345,-93.0999679565,221.771575928,2013-09-13 00:21:20,"iPhone5,2",6.1.4,1.1
44.9489402771,-93.087020874,227.02230835,2013-09-13 00:27:44,"iPhone5,2",6.1.4,1.1
44.9454078674,-93.0924453735,238.983612061,2013-09-13 03:26:56,"iPhone5,2",6.1.4,1.1
44.9478569031,-93.0864334106,237.128387451,2013-09-13 03:39:44,"iPhone5,2",6.1.4,1.1
44.9790382385,-93.2847366333,226.900115967,2013-09-13 04:20:16,"iPhone5,2",6.1.4,1.1
44.9686775208,-93.2823181152,237.882904053,2013-09-13 10:29:20,"iPhone5,2",6.1.4,1.1
44.9719085693,-93.2768096924,261.21194458,2013-09-13 17:38:08,"iPhone5,2",6.1.4,1.1
44.9486846924,-93.3098220825,257.840423584,2013-09-13 17:55:12,"iPhone5,2",6.1.4,1.1
44.9483108521,-93.2980499268,266.507537842,2013-09-13 18:48:32,"iPhone5,2",6.1.4,1.1
44.9483947754,-93.30443573,264.919952393,2013-09-13 21:26:24,"iPhone5,2",6.1.4,1.1
44.9508399963,-93.2982559204,279.166351318,2013-09-13 22:24:00,"iPhone5,2",6.1.4,1.1
44.9497947693,-93.2766342163,270.577484131,2013-09-13 22:41:04,"iPhone5,2",6.1.4,1.1
44.8958129883,-93.2193222046,270.271270752,2013-09-13 23:06:40,"iPhone5,2",6.1.4,1.1
44.8831558228,-93.2104415894,307.457244873,2013-09-13 23:15:12,"iPhone5,2",6.1.4,1.1
40.6885070801,-74.173866272,3.67665100098,2013-09-14 03:16:16,"iPhone5,2",6.1.4,1.1
40.6965637207,-74.1819763184,6.57572937012,2013-09-14 04:16:00,"iPhone5,2",6.1.4,1.1
40.7051010132,-74.190071106,-5.88386535645,2013-09-14 04:37:20,"iPhone5,2",6.1.4,1.1
40.7423744202,-74.1236877441,3.17385864258,2013-09-14 05:00:48,"iPhone5,2",6.1.4,1.1
40.7529373169,-74.0763549805,5.5036315918,2013-09-14 05:07:12,"iPhone5,2",6.1.4,1.1
40.7329826355,-73.9579544067,3.61234378815,2013-09-14 06:34:40,"iPhone5,2",6.1.4,1.1
40.7200775146,-73.9633178711,-3.24008178711,2013-09-14 18:54:56,"iPhone5,2",6.1.4,1.1
40.7328071594,-73.9580230713,5.10321044922,2013-09-14 20:45:52,"iPhone5,2",6.1.4,1.1
40.6899833679,-73.9515914917,5.34674072266,2013-09-14 21:15:44,"iPhone5,2",6.1.4,1.1
40.6819877625,-73.9499435425,15.4611968994,2013-09-14 21:28:32,"iPhone5,2",6.1.4,1.1
40.6826210022,-73.9637680054,22.6813812256,2013-09-14 21:41:20,"iPhone5,2",6.1.4,1.1
40.6626815796,-73.9791641235,18.8398284912,2013-09-14 21:49:52,"iPhone5,2",6.1.4,1.1
40.652130127,-73.9680786133,43.6420135498,2013-09-14 22:24:00,"iPhone5,2",6.1.4,1.1
40.6571807861,-73.9782104492,42.5917816162,2013-09-14 22:51:44,"iPhone5,2",6.1.4,1.1
40.6489753723,-73.961151123,42.5917816162,2013-09-14 23:00:16,"iPhone5,2",6.1.4,1.1
40.6572761536,-73.9795608521,49.091506958,2013-09-14 23:06:40,"iPhone5,2",6.1.4,1.1
40.6786651611,-73.9735183716,52.2789459229,2013-09-15 00:21:20,"iPhone5,2",6.1.4,1.1
40.734336853,-73.9551086426,52.2855758667,2013-09-15 00:32:00,"iPhone5,2",6.1.4,1.1
40.7199783325,-73.9633483887,15.6777038574,2013-09-15 01:33:52,"iPhone5,2",6.1.4,1.1
40.7122955322,-73.9507217407,21.5036029816,2013-09-15 02:22:56,"iPhone5,2",6.1.4,1.1
40.7305107117,-73.9563903809,7.4030456543,2013-09-15 04:37:20,"iPhone5,2",6.1.4,1.1
40.7370414734,-73.9766769409,-2.47573852539,2013-09-15 21:00:48,"iPhone5,2",6.1.4,1.1
