,170000,NSF
UNIVERSITY OF ALASKA FAIRBANKS,156515,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,16975,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,11336,NSF
UNIVERSITY OF WYOMING,75013,NSF
TRUSTEES OF INDIANA UNIVERSITY,101142,NSF
MICHIGAN TECHNOLOGICAL UNIVERSITY,50000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,117761,NSF
UNIVERSITY OF MARYLAND,50000,NSF
NORTH CAROLINA STATE UNIVERSITY,50000,NSF
GRAND VALLEY STATE UNIVERSITY,50000,NSF
PROMETHEAN POWER SYSTEMS  INC.,492147,NSF
UNIVERSITY OF WISCONSIN SYSTEM,260345,NSF
UNIVERSITY OF SOUTH CAROLINA,160000,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,1469854.2,NASA
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,50000,NSF
KENT STATE UNIVERSITY,43665,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,105412,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,111754,NSF
MICHIGAN STATE UNIVERSITY,80000,NSF
COLORADO STATE UNIVERSITY,118740,NSF
KEAN UNIVERSITY,194980,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,114624,NSF
MICHIGAN STATE UNIVERSITY,73971,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,131104,NSF
PURDUE UNIVERSITY,50000,NSF
BOISE STATE UNIVERSITY,17557,NSF
UNIVERSITY OF NEBRASKA,181211,NSF
UNIVERSITY OF SOUTH FLORIDA,92256,NSF
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION  INC.,50000,NSF
UNIVERSITY OF UTAH  THE,621012,NSF
UNIVERSITY OF UTAH  THE,210469,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,148622,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,50000,NSF
THE GEORGE WASHINGTON UNIVERSITY,50000,NSF
TRANSLUME  INC.,413829,NSF
UNIVERSITY OF CENTRAL OKLAHOMA,230310,NSF
UNIVERSITY OF HAWAII SYSTEMS,64900,NASA
UNIVERSITY OF ALABAMA,35663,NASA
SAN DIEGO STATE UNIVERSTIY FOUNDATION,100554,NASA
UNIVERSITY OF WISCONSIN SYSTEM,25200,NSF
UNIVERSITY OF WASHINGTON,750000,NSF
WILLIAM MARSH RICE UNIVERSITY,122597,NSF
NORTHWESTERN UNIVERSITY,49998,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,157880,NSF
UNIVERSITY OF HAWAII SYSTEMS,14464,NSF
MACALESTER COLLEGE,213447,NSF
UNIVERSITY OF WASHINGTON,650000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,125921,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,30000,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,3101,NSF
WASHINGTON STATE UNIVERSITY,41484,NSF
BRIGHAM YOUNG UNIVERSITY,195423,NSF
WILLIAM MARSH RICE UNIVERSITY,200000,NSF
PURDUE UNIVERSITY,300000,NSF
TRUSTEES OF TUFTS COLLEGE INC,15000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,10000,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,208897,NSF
CSU CHICO RESEARCH FOUNDATION,59103,NSF
UNIVERSITY OF HOUSTON SYSTEM,23168,NASA
UNIVERSITY OF ILLINOIS,90000,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,10000,NSF
L.A.COUNTY MUSEUM NATL.HSTRY.FDTN,25206,NSF
UNIVERSITY OF MIAMI,549151,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,720000,NSF
UNIVERSITY OF NEW MEXICO,68345,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,16000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,298045,NSF
CORNELL UNIVERSITY  INC,448657,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,103587,NSF
UNIVERSITY OF MARYLAND,97472,NASA
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,751300,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,276630,NSF
SOUTHWEST RESEARCH INSTITUTE,74971,NASA
WOODS HOLE OCEANOGRAPHIC INSTITUTION,97114,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,860000,NSF
WILLIAM MARSH RICE UNIVERSITY,9000,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,738971,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,57081,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,79852,NSF
UNIVERSITY OF WASHINGTON,552793,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,602024,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,1300000,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,171225,NSF
VANDERBILT UNIVERSITY  THE,1945299,NSF
UNIVERSITY OF ILLINOIS,20000,NSF
UNIVERSITY OF HAWAII SYSTEMS,569596,NSF
PURDUE UNIVERSITY,24619,NSF
ADM DIAGNOSTICS,605000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,370000,NSF
UNIVERSITY OF CHICAGO  THE,235663,NSF
CALIFORNIA ACADEMY OF SCIENCES,101043,NSF
MARINE ENVMTL SCNCES CNSORTIUM,189308,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,40465,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,207039,NSF
GINKGO BIOWORKS  INC.,699971,NSF
UNIVERSITY OF UTAH  THE,10000,NSF
GEORGIA TECH RESEARCH CORPORATION,104698,NSF
UNIVERSITY OF TEXAS AT AUSTIN,106699,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,119829,NSF
UNIVERSITY OF NEBRASKA,300000,NSF
PURDUE UNIVERSITY,158590,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,15000,NSF
ARIZONA STATE UNIVERSITY,165104,NSF
UNIVERSITY OF MASSACHUSETTS,245359,NSF
UNIVERSITY OF UTAH  THE,136856,NSF
UNIVERSITY OF ALASKA FAIRBANKS,246140,NASA
UNIVERSITY OF MASSACHUSETTS,18120,NSF
NEW YORK INSTITUTE OF TECHNOLOGY INC,10395.84,NSF
UNIVERSITY OF ALASKA FAIRBANKS,45800,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,45000,NASA
CASE WESTERN RESERVE UNIVERSITY,83327.21,NASA
ORAMIC  LLC,500000,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,69451,NSF
ARIZONA STATE UNIVERSITY,106142,NSF
UNIVERSITY OF ILLINOIS,149931,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,333112,NSF
INDIAN HILLS COMMUNITY COLLEGE,69085,NSF
GEORGIA TECH RESEARCH CORPORATION,300000,NSF
UNIVERSITY OF WASHINGTON,171910,NSF
UNIVERSITY OF NEW MEXICO,400000,NSF
UNIVERSITY OF MARYLAND,93096,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,74949,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,160849,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,128942,NSF
ECOLOGICAL SOCIETY OF AMERICA  INCORPORATED,183158,NSF
CHAPMAN UNIVERSITY,14766,NASA
MUSEUM ALLIANCE OF RAPID CITY  THE,7252,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,112597,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,86666,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,400000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,47660,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,74961,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,74884,NSF
UNIVERSITY OF WISCONSIN SYSTEM,125000,NSF
UNIVERSITY OF ALASKA ANCHORAGE,1249867,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,45384,NSF
GORDON RESEARCH CONFERENCES INC,7000,NSF
UNIVERSITY OF UTAH  THE,95534,NSF
CLEMSON UNIVERSITY,87511,NSF
UNIVERSITY OF ARKANSAS SYSTEM,196453,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,174365,NSF
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,160931.38,NSF
UNIVERSITY OF NEW MEXICO,329783,NSF
UNIVERSITY OF SOUTH CAROLINA,319500,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,617616,NSF
SETI INSTITUTE,267197,NASA
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,148979,NASA
SYRACUSE UNIVERSITY,267281,NSF
UNIVERSITY OF HAWAII SYSTEMS,120000,NASA
UNIVERSITY OF HAWAII SYSTEMS,90000,NASA
CARNEGIE MELLON UNIVERSITY,475000,NSF
TRUSTEES OF BOSTON UNIVERSITY,119100,NSF
UNIVERSITY OF IOWA  THE,90788,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,160000,NSF
UNIVERSITY OF ARIZONA,359328,NSF
UNIVERSITY OF WISCONSIN SYSTEM,332084,NSF
CARNEGIE MELLON UNIVERSITY,345000,NSF
UNIVERSITY OF ILLINOIS,316154.3,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,95634,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,6236,NSF
ALABAMA A & M UNIVERSITY,89000,NSF
UNIVERSITY OF ILLINOIS,85000,NSF
UNIVERSITY OF ALASKA FAIRBANKS,99999,NSF
EASTERN FLORIDA STATE COLLEGE,788426,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,340000,NASA
COLORADO STATE UNIVERSITY,41250,NASA
NATIONAL ACADEMY OF SCIENCES,45000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,193813,NSF
ROBERT MORRIS UNIVERSITY,186167,NSF
TEXAS A&M ENGINEERING EXPERIMENT STATION,200000,NSF
UNIVERSITY OF MARYLAND CENTER FOR ENVIRONMENTAL SCIENCE,418978,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,9564,NSF
CARNEGIE INSTITUTION OF WASHINGTON,12874,NSF
J CRAIG VENTER INSTITUTE INC,500859,NSF
POMONA COLLEGE,228690,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,220001.4,NSF
WINONA STATE UNIVERSITY,43472.59,NASA
MUSEUM ALLIANCE OF RAPID CITY  THE,24424,NSF
UNIVERSITY OF TOLEDO  THE,297389.84,NSF
CLEMSON UNIVERSITY,85001,NSF
FLORIDA INSTITUTE OF TECHNOLOGY  INC.,360000,NSF
UNIVERSITY OF IOWA  THE,48779,NASA
JOHNS HOPKINS UNIVERSITY  THE,46057,NASA
TAO OF SYSTEMS INTEGRATION INC,74998,NASA
LOWELL OBSERVATORY,109845,NASA
LELAND STANFORD JUNIOR UNIVERSITY  THE,192978,NASA
UNIVERSITY OF SOUTHERN CALIFORNIA,421210,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,41250,NSF
THE CORPORATION OF GONZAGA UNIVERSITY,129675,NSF
UNIVERSITY OF RHODE ISLAND,35212,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,39982,NSF
UNIVERSITY OF ARIZONA,19010,NSF
YALE UNIVERSITY,0,NSF
UNIVERSITY OF SOUTH FLORIDA,267712,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,359850,NSF
NATIONAL COUNCIL FOR SCIENCE AND THE ENVIRONMENT  THE,30000,NSF
UNIVERSITY OF CALIFORNIA MERCED,53322,NASA
NOHMS TECHNOLOGIES,500000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,102501,NSF
UNIVERSITY OF KENTUCKY,54473,NSF
NORTHERN ARIZONA UNIVERSITY,12081,NSF
UNIVERSITY OF WASHINGTON,273781,NSF
HAMILTON COLLEGE,31735,NSF
LOVE PARK ROBOTICS  LLC,600000,NSF
DUKE UNIVERSITY,99999,NSF
UNIVERSITY OF TEXAS AT AUSTIN,110000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,78330,NSF
UNIVERSITY OF CHICAGO  THE,103702,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,179827,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,50000,NSF
ARZEDA CORP.,514207,NSF
ILLINOIS INSTITUTE OF TECHNOLOGY,101905.86,NSF
VIRGINIA COMMONWEALTH UNIVERSITY,330000,NSF
GEORGIA TECH RESEARCH CORPORATION,359533,NSF
UNIVERSITY OF CONNECTICUT,112654.52,NSF
OHIO STATE UNIVERSITY  THE,60000,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,41847,NSF
NORTH DAKOTA STATE UNIVERSITY,33810,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,47511,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,106633.61,NSF
UNIVERSITY OF WASHINGTON,236915,NASA
UNIVERSITY OF UTAH  THE,79385,NASA
CASE WESTERN RESERVE UNIVERSITY,36000,NASA
NORTHEASTERN UNIVERSITY,84478.76,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,80299,NSF
MICHIGAN STATE UNIVERSITY,187491,NSF
UNIVERSITY OF WISCONSIN SYSTEM,64000,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,300000,NSF
UNIVERSITY OF TENNESSEE,16500,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,259910,NSF
WASHINGTON UNIVERSITY  THE,240000,NSF
MTPV  LLC,494665,NSF
COLORADO STATE UNIVERSITY,15300,NSF
BLUE RIVER TECHNOLOGY INC.,500000,NSF
NEW YORK UNIVERSITY,506695,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,27910,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,77545.57,NSF
UNIVERSITY OF VERMONT & STATE AGRICULTURAL COLLEGE,283408,NSF
TEXAS A & M UNIVERSITY,259112,NSF
JOHNS HOPKINS UNIVERSITY  THE,0,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,92178,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,239822,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,400000,NSF
UNIVERSITY OF OREGON,73875,NSF
UNIVERSITY OF WASHINGTON,32854,NSF
SYRACUSE UNIVERSITY,59761,NSF
INSTITUTE FOR ADVANCED STUDY,64053,NSF
OLD DOMINION UNIVERSITY RESEARCH FOUNDATION,324999,NSF
SETI INSTITUTE,78157,NASA
UNIVERSITY OF OKLAHOMA,64489,NASA
REGENTS OF THE UNIVERSITY OF MINNESOTA,200000,NSF
UNIVERSITY OF WASHINGTON,245000,NSF
UNIVERSITY OF ALABAMA,34368,NASA
UNIVERSITY OF TEXAS AT DALLAS,350000,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,39676,NASA
INTERNATIONAL SPACE UNIVERSITY ORGANIZATION  INC.,49296,NASA
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION  INC.,22050,NSF
UNIVERSITY OF SOUTH FLORIDA,98113,NSF
UNIVERSITY OF WISCONSIN SYSTEM,86785,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,280000,NSF
UNIVERSITY OF ALABAMA AT BIRMINGHAM,52816,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,109478,NSF
THE GEORGE WASHINGTON UNIVERSITY,187031,NSF
CASE WESTERN RESERVE UNIVERSITY,220851,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,116199,NSF
UNIVERSITY OF WISCONSIN SYSTEM,224260,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,30000,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,27947.85,NSF
TRUSTEES OF THE COLORADO SCHOOL OF MINES,92711,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,157775.08,NSF
DYNAMO MICROPOWER CORPORATION,500000,NSF
UNIVERSITY OF WASHINGTON,125000,NSF
SMITHSONIAN INSTITUTION,74776,NASA
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,297282,NASA
UNIVERSITY OF WISCONSIN SYSTEM,22925.15,NSF
BRANDEIS UNIVERSITY,115306.68,NSF
FLORIDA STATE UNIVERSITY  THE,275000,NASA
UNIVERSITY OF WISCONSIN SYSTEM,347820,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,89406,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,510000,NSF
SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,131177.77,NSF
UNIVERSITY OF ARIZONA,159008,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,114998,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,458959,NASA
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,44345,NASA
JOHNS HOPKINS UNIVERSITY  THE,41605,NASA
UNIVERSITY OF SOUTH CAROLINA,100619,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,220000,NASA
REGENTS OF THE UNIVERSITY OF MICHIGAN,115000,NASA
CALIFORNIA INSTITUTE OF TECHNOLOGY,94678,NSF
TEXAS A & M UNIVERSITY,600000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,158462,NASA
UNIVERSITY OF ALABAMA IN HUNTSVILLE,137454,NASA
UTAH VALLEY UNIVERSITY,41291.53,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,25000,NSF
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,47162,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
,150000,NSF
UNIVERSITY OF TEXAS AT EL PASO,80000,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,275979,NASA
UNIVERSITY OF TEXAS AT AUSTIN,44411,NASA
PENNSYLVANIA STATE UNIVERSITY  THE,171152,NSF
NATIONAL ACADEMY OF SCIENCES,300003,NSF
GORDON RESEARCH CONFERENCES INC,5000,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,400000,NSF
CORNELL UNIVERSITY  INC,50000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,88622,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,259762,NSF
DREXEL UNIVERSITY,221407,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,175000,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,169254,NSF
UNIVERSITY OF CONNECTICUT,127353,NASA
UNIVERSITY OF IOWA  THE,75312,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,400000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,207979,NASA
NORTHROP GRUMMAN SYSTEMS CORPORATION,59869,NSF
UNIVERSITY OF NEBRASKA,180651,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,74120,NSF
SOUTHERN ILLINOIS UNIVERSITY,130000,NASA
CRANFIELD UNIVERSITY,297076.78,NASA
COLORADO SEMINARY,65000,NASA
UNIVERSITY OF WASHINGTON,237205,NASA
UNIVERSITY OF CONNECTICUT,86785,NASA
CARNEGIE MELLON UNIVERSITY,72302,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,540474,NSF
UNIVERSITY OF DELAWARE,9976,NSF
UNIVERSITY OF WASHINGTON,10900,NSF
UNIVERSITY OF ILLINOIS,39886,NSF
SYRACUSE UNIVERSITY,13000,NSF
UNIVERSITY OF DELAWARE,180813,NSF
TEXAS ENGINEERING EXPERIMENT STATION,520903,NSF
YALE UNIVERSITY,70980,NSF
RIPON COLLEGE,25000,NSF
UNIVERSITY OF MASSACHUSETTS,53485,NSF
UNIVERSITY OF TEXAS AT AUSTIN,47294,NSF
PURDUE UNIVERSITY,93096.75,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,124168,NSF
UNIVERSITY OF SOUTH FLORIDA,900000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,779569,NSF
NORTH DAKOTA STATE UNIVERSITY,383963,NSF
THE UNIVERSITY OF AKRON,49911,NSF
,85000,NSF
,170000,NSF
MICHIGAN STATE UNIVERSITY,200000,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),186717,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,49287.68,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,97690,NASA
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,75000,NASA
UNIVERSITY OF NOTRE DAME DU LAC,31560,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,283473,NSF
UNIVERSITY OF NOTRE DAME DU LAC,21384,NSF
UNIVERSITY OF OREGON,44934,NSF
UNIVERSITY OF CENTRAL FLORIDA,453739.38,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,294841,NSF
J CRAIG VENTER INSTITUTE INC,340000,NASA
SAINT LOUIS UNIVERSITY,12442,NSF
UNIVERSITY OF CINCINNATI,49921,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,5000,NSF
UNIVERSITY OF TEXAS AT DALLAS,122636,NSF
NEVADA SYSTEM OF HIGHER EDUCATION,342279,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,109815,NSF
SKIDMORE COLLEGE,88593,NSF
SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,160000,NSF
UNIVERSITY OF MASSACHUSETTS,200579,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,110000,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,225000,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,491999,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,29610,NSF
ARIZONA STATE UNIVERSITY,643120,NSF
GEORGIA TECH RESEARCH CORPORATION,9000,NSF
THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK INC,212590,NASA
OREGON STATE UNIVERSITY,279213,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,180159,NASA
PENNSYLVANIA STATE UNIVERSITY  THE,41361,NASA
UNIVERSITY OF NEBRASKA,419051,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,25500,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,2129152,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,674765,NSF
UNIVERSITY OF MARYLAND,10000,NSF
ARIZONA STATE UNIVERSITY,55241,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,456698,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,607684,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,573068,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,712617,NSF
VANDERBILT UNIVERSITY  THE,34000,NSF
KENT STATE UNIVERSITY,330000,NSF
UNIVERSITY OF ILLINOIS,683704,NSF
UNIVERSITY OF WASHINGTON,80676,NSF
TEXAS ENGINEERING EXPERIMENT STATION,75775,NSF
TIPTEK,482747,NSF
COLORADO STATE UNIVERSITY,513649,NSF
,170000,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,225620,NSF
SISTEMA UNIVERSITARIO ANA G. MENDEZ  INC.,255252,NSF
COLORADO STATE UNIVERSITY,73680,NASA
SMITHSONIAN INSTITUTION,68389,NASA
UNIVERSITY OF ROCHESTER,102115,NASA
UNIVERSITY OF HAWAII SYSTEMS,150000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,102879,NASA
NATIONAL ACADEMY OF SCIENCES,100000,NSF
UNIVERSITY OF OREGON,184265,NSF
SAMFORD UNIVERSITY,240000,NSF
UNIVERSITY OF KENTUCKY,239890,NSF
NORTH CAROLINA STATE UNIVERSITY,359999,NSF
NORTH CAROLINA STATE UNIVERSITY,10000,NSF
NORTH CAROLINA STATE UNIVERSITY,1000,NSF
UNIVERSITY OF ARIZONA,39754,NSF
APPALACHIAN STATE UNIVERSITY,49150,NSF
CALIFORNIA STATE UNIVERSITY FRESNO FOUNDATION INC,69089,NSF
UNIVERSITY OF PITTSBURGH THE,71174,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,35200,NSF
MARQUETTE UNIVERSITY,455000,NSF
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,552292.5,NASA
BAYLOR UNIVERSITY,250000,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,999,NSF
NATIONAL BUREAU OF ECONOMIC RESEARCH  INC.,304800,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,235893,NSF
REGENTS OF THE UNIVERSITY OF IDAHO,162891,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,47116,NASA
UNIVERSITY OF NORTH TEXAS,38992,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,359449,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,379902,NSF
CARNEGIE MELLON UNIVERSITY,118667,NSF
BAY AREA ENVIRONMENTAL RESEARCH INSTITUTE INC,66000,NASA
UNIVERSITY OF MARYLAND,117000,NASA
UNIVERSITY OF CENTRAL FLORIDA,160000,NASA
REGENTS OF THE UNIVERSITY OF COLORADO  THE,292578,NASA
FLORIDA A & M UNIVERSITY,50054,NASA
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,49300,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,1000,NSF
NORTHWESTERN UNIVERSITY,25200,NSF
UNIVERSITY OF ALASKA FAIRBANKS,193965,NSF
MIAMI UNIVERSITY,338193,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,675197,NSF
,150000,NSF
,150000,NSF
UNIVERSITY CORPORATION  THE,817149,NSF
,150000,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,200000,NSF
TEXAS AGRILIFE RESEARCH,282466,NSF
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,535694,NSF
UNIVERSITY OF TEXAS AT AUSTIN,335452,NSF
PURDUE UNIVERSITY,445785,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,266229,NSF
ASSOCIATED UNIVERSITIES  INC.,25000,NSF
UNIVERSITY OF DELAWARE,1000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,64208,NSF
MIAMI UNIVERSITY,1000,NSF
CLEMSON UNIVERSITY,179998,NSF
UNIVERSITY OF WASHINGTON,283801,NSF
UNIVERSITY OF NEVADA  RENO,240076,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,200691,NSF
UNIVERSITY OF MIAMI,163828,NSF
SMITHSONIAN INSTITUTION,239999,NASA
HDF GROUP  THE,49920.52,NASA
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,174005,NASA
WORCESTER POLYTECHNIC INSTITUTE,15000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,145025,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,25187,NSF
CORNELL UNIVERSITY  INC,300000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,491171,NSF
SRI INTERNATIONAL,90037,NSF
